time=2016-05-30T22:00:23, team=167, userid=1410, assignmentid=5328 
time=2016-06-23T15:03:05, team=235, userid=1297, assignmentid=44090
time=2016-06-23T15:33:05, team=77, userid=365, assignmentid=44160
time=2016-06-23T15:33:05, team=3, userid=292, assignmentid=44161
time=2016-06-23T15:33:05, team=215, userid=1480, assignmentid=44162
time=2016-06-23T16:03:05, team=54, userid=867, assignmentid=44204
time=2016-06-23T16:03:05, team=152, userid=1247, assignmentid=44205
time=2016-06-23T16:33:05, team=55, userid=572, assignmentid=44219
time=2016-06-23T16:33:05, team=31, userid=1689, assignmentid=44220
time=2016-06-23T16:33:05, team=201, userid=1959, assignmentid=44221
time=2016-06-23T17:03:05, team=219, userid=689, assignmentid=44237
time=2016-06-23T17:33:05, team=163, userid=1107, assignmentid=44262
time=2016-06-23T18:03:05, team=71, userid=1275, assignmentid=44279
time=2016-06-23T18:03:05, team=192, userid=417, assignmentid=44280
time=2016-06-23T18:03:05, team=10, userid=1164, assignmentid=44281
time=2016-06-23T18:03:05, team=200, userid=311, assignmentid=44282
time=2016-06-23T18:03:05, team=118, userid=473, assignmentid=44283
time=2016-06-23T18:03:05, team=133, userid=1652, assignmentid=44284
time=2016-06-23T18:33:05, team=150, userid=1691, assignmentid=44370
time=2016-06-23T19:03:05, team=101, userid=1982, assignmentid=44429
time=2016-06-23T19:03:05, team=204, userid=1128, assignmentid=44430
time=2016-06-23T19:33:05, team=27, userid=858, assignmentid=44513
time=2016-06-23T20:03:05, team=161, userid=1705, assignmentid=44528
time=2016-06-23T20:33:05, team=55, userid=220, assignmentid=44591
time=2016-06-23T20:33:05, team=235, userid=1108, assignmentid=44592
time=2016-06-23T20:33:05, team=206, userid=14, assignmentid=44593
time=2016-06-23T21:03:05, team=35, userid=1724, assignmentid=45897
time=2016-06-23T21:03:05, team=84, userid=809, assignmentid=45898
time=2016-06-23T21:03:05, team=206, userid=1867, assignmentid=45899
time=2016-06-23T21:03:05, team=204, userid=1027, assignmentid=45900
time=2016-06-23T21:03:05, team=216, userid=1158, assignmentid=45901
time=2016-06-23T21:33:05, team=227, userid=1954, assignmentid=45974
time=2016-06-23T21:33:05, team=192, userid=651, assignmentid=45975
time=2016-06-23T22:03:05, team=121, userid=889, assignmentid=46052
time=2016-06-23T22:03:05, team=229, userid=1180, assignmentid=46053
time=2016-06-23T22:03:05, team=84, userid=1829, assignmentid=46054
time=2016-06-23T22:03:05, team=42, userid=140, assignmentid=46055
time=2016-06-23T22:03:05, team=217, userid=58, assignmentid=46056
time=2016-06-23T23:03:05, team=202, userid=65, assignmentid=46165
time=2016-06-23T23:03:05, team=181, userid=577, assignmentid=46166
time=2016-06-23T23:03:05, team=211, userid=1234, assignmentid=46167
time=2016-06-23T23:33:05, team=242, userid=459, assignmentid=46215
time=2016-06-24T00:33:05, team=224, userid=1402, assignmentid=46315
time=2016-06-24T00:33:05, team=213, userid=32, assignmentid=46316
time=2016-06-24T00:33:05, team=6, userid=1133, assignmentid=46317
time=2016-06-24T00:33:05, team=201, userid=956, assignmentid=46318
time=2016-06-24T00:33:05, team=218, userid=184, assignmentid=46319
time=2016-06-24T01:03:05, team=152, userid=1686, assignmentid=46345
time=2016-06-24T01:03:05, team=54, userid=1876, assignmentid=46346
time=2016-06-24T01:33:05, team=226, userid=1213, assignmentid=46391
time=2016-06-24T02:03:05, team=118, userid=1218, assignmentid=46467
time=2016-06-24T02:03:05, team=10, userid=1511, assignmentid=46468
time=2016-06-24T02:03:05, team=244, userid=928, assignmentid=46469
time=2016-06-24T02:03:05, team=42, userid=574, assignmentid=46470
time=2016-06-24T02:33:05, team=227, userid=1207, assignmentid=46474
time=2016-06-24T03:03:05, team=176, userid=876, assignmentid=46540
time=2016-06-24T03:03:05, team=152, userid=1634, assignmentid=46541
time=2016-06-24T03:03:05, team=55, userid=264, assignmentid=46542
time=2016-06-24T03:03:05, team=131, userid=1546, assignmentid=46543
time=2016-06-24T03:03:05, team=92, userid=88, assignmentid=46544
time=2016-06-24T03:33:05, team=235, userid=1362, assignmentid=46617
time=2016-06-24T03:33:05, team=233, userid=1871, assignmentid=46618
time=2016-06-24T04:33:05, team=4, userid=27, assignmentid=46711
time=2016-06-24T04:33:05, team=85, userid=284, assignmentid=46712
time=2016-06-24T04:33:05, team=245, userid=1585, assignmentid=46713
time=2016-06-24T04:33:05, team=207, userid=414, assignmentid=46714
time=2016-06-24T04:33:05, team=230, userid=881, assignmentid=46715
time=2016-06-24T05:03:05, team=107, userid=1576, assignmentid=46765
time=2016-06-24T05:03:05, team=236, userid=453, assignmentid=46766
time=2016-06-24T05:03:05, team=163, userid=1969, assignmentid=46767
time=2016-06-24T05:03:05, team=27, userid=95, assignmentid=46768
time=2016-06-24T05:03:05, team=4, userid=1202, assignmentid=46769
time=2016-06-24T05:33:05, team=156, userid=837, assignmentid=46834
time=2016-06-24T05:33:05, team=45, userid=1908, assignmentid=46835
time=2016-06-24T05:33:05, team=185, userid=1221, assignmentid=46836
time=2016-06-24T06:03:05, team=206, userid=126, assignmentid=46854
time=2016-06-24T06:03:05, team=209, userid=1128, assignmentid=46855
time=2016-06-24T06:33:05, team=243, userid=1353, assignmentid=46930
time=2016-06-24T06:33:05, team=128, userid=0, assignmentid=46931
time=2016-06-24T06:33:05, team=222, userid=1283, assignmentid=46932
time=2016-06-24T07:03:05, team=148, userid=847, assignmentid=46942
time=2016-06-24T07:03:05, team=234, userid=431, assignmentid=46943
time=2016-06-24T07:03:05, team=77, userid=1854, assignmentid=46944
time=2016-06-24T07:33:05, team=174, userid=668, assignmentid=46965
time=2016-06-24T07:33:05, team=235, userid=521, assignmentid=46966
time=2016-06-24T07:33:05, team=203, userid=1512, assignmentid=46967
time=2016-06-24T08:03:05, team=71, userid=1685, assignmentid=47061
time=2016-06-24T08:03:05, team=114, userid=552, assignmentid=47062
time=2016-06-24T08:03:05, team=150, userid=1903, assignmentid=47063
time=2016-06-24T08:03:05, team=208, userid=174, assignmentid=47064
time=2016-06-24T08:33:05, team=28, userid=1313, assignmentid=47079
time=2016-06-24T08:33:05, team=129, userid=1040, assignmentid=47080
time=2016-06-24T09:03:05, team=50, userid=594, assignmentid=47163
time=2016-06-24T09:33:05, team=88, userid=1206, assignmentid=47214
time=2016-06-24T09:33:05, team=105, userid=1630, assignmentid=47215
time=2016-06-24T09:33:05, team=150, userid=1470, assignmentid=47216
time=2016-06-24T10:33:05, team=221, userid=1364, assignmentid=47311
time=2016-06-24T10:33:05, team=189, userid=1122, assignmentid=47312
time=2016-06-24T10:33:05, team=107, userid=913, assignmentid=47313
time=2016-06-24T11:03:05, team=163, userid=645, assignmentid=47354
time=2016-06-24T11:03:05, team=29, userid=1932, assignmentid=47355
time=2016-06-24T11:33:05, team=202, userid=1893, assignmentid=47408
time=2016-06-24T11:33:05, team=211, userid=1393, assignmentid=47409
time=2016-06-24T11:33:05, team=28, userid=1854, assignmentid=47410
time=2016-06-24T12:03:05, team=101, userid=635, assignmentid=47473
time=2016-06-24T12:03:05, team=179, userid=1061, assignmentid=47474
time=2016-06-24T12:03:05, team=218, userid=1309, assignmentid=47475
time=2016-06-24T12:03:05, team=186, userid=1472, assignmentid=47476
time=2016-06-24T12:03:05, team=174, userid=1439, assignmentid=47477
time=2016-06-24T12:33:05, team=236, userid=1278, assignmentid=47552
time=2016-06-24T12:33:05, team=217, userid=1440, assignmentid=47553
time=2016-06-24T13:03:05, team=183, userid=1050, assignmentid=47600
time=2016-06-24T13:03:05, team=96, userid=1627, assignmentid=47601
time=2016-06-24T13:03:05, team=243, userid=1407, assignmentid=47602
time=2016-06-24T13:33:05, team=154, userid=1228, assignmentid=47626
time=2016-06-24T13:33:05, team=101, userid=673, assignmentid=47627
time=2016-06-24T14:03:05, team=54, userid=945, assignmentid=47677
time=2016-06-24T14:03:05, team=222, userid=697, assignmentid=47678
time=2016-06-24T14:03:05, team=55, userid=1652, assignmentid=47679
time=2016-06-24T14:03:05, team=144, userid=726, assignmentid=47680
time=2016-06-24T14:33:05, team=7, userid=640, assignmentid=47752
time=2016-06-24T14:33:05, team=118, userid=1778, assignmentid=47753
time=2016-06-24T14:33:05, team=81, userid=1589, assignmentid=47754
time=2016-06-24T15:03:05, team=243, userid=909, assignmentid=47771
time=2016-06-24T15:03:05, team=115, userid=975, assignmentid=47772
time=2016-06-24T15:03:05, team=77, userid=1762, assignmentid=47773
time=2016-06-24T15:03:05, team=133, userid=1745, assignmentid=47774
time=2016-06-24T16:03:05, team=189, userid=484, assignmentid=47879
time=2016-06-24T16:03:05, team=46, userid=1661, assignmentid=47880
time=2016-06-24T16:03:05, team=35, userid=1831, assignmentid=47881
time=2016-06-24T16:03:05, team=182, userid=982, assignmentid=47882
time=2016-06-24T16:03:05, team=196, userid=623, assignmentid=47883
time=2016-06-24T16:03:05, team=224, userid=587, assignmentid=47884
time=2016-06-24T16:33:05, team=163, userid=1650, assignmentid=47920
time=2016-06-24T16:33:05, team=84, userid=1071, assignmentid=47921
time=2016-06-24T17:03:05, team=88, userid=94, assignmentid=47975
time=2016-06-24T17:03:05, team=133, userid=1409, assignmentid=47976
time=2016-06-24T17:03:05, team=206, userid=1635, assignmentid=47977
time=2016-06-24T17:33:05, team=181, userid=26, assignmentid=48046
time=2016-06-24T17:33:05, team=144, userid=1562, assignmentid=48047
time=2016-06-24T17:33:05, team=160, userid=1115, assignmentid=48048
time=2016-06-24T18:03:05, team=203, userid=830, assignmentid=48123
time=2016-06-24T18:03:05, team=128, userid=556, assignmentid=48124
time=2016-06-24T18:03:05, team=205, userid=627, assignmentid=48125
time=2016-06-24T18:33:05, team=196, userid=1389, assignmentid=48143
time=2016-06-24T18:33:05, team=42, userid=779, assignmentid=48144
time=2016-06-24T19:03:05, team=228, userid=500, assignmentid=48181
time=2016-06-24T19:33:05, team=49, userid=1012, assignmentid=48207
time=2016-06-24T20:03:05, team=221, userid=250, assignmentid=48231
time=2016-06-24T20:03:05, team=3, userid=1364, assignmentid=48232
time=2016-06-24T20:33:05, team=243, userid=1710, assignmentid=48253
time=2016-06-24T20:33:05, team=186, userid=325, assignmentid=48254
time=2016-06-24T20:33:05, team=185, userid=960, assignmentid=48255
time=2016-06-24T21:03:05, team=189, userid=1475, assignmentid=48287
time=2016-06-24T21:03:05, team=46, userid=1510, assignmentid=48288
time=2016-06-24T21:33:05, team=176, userid=1205, assignmentid=48342
time=2016-06-24T21:33:05, team=204, userid=1629, assignmentid=48343
time=2016-06-24T22:03:05, team=218, userid=251, assignmentid=48359
time=2016-06-24T22:33:05, team=54, userid=819, assignmentid=48374
time=2016-06-24T22:33:05, team=229, userid=397, assignmentid=48375
time=2016-06-24T23:03:05, team=60, userid=1999, assignmentid=48402
time=2016-06-24T23:03:05, team=207, userid=1070, assignmentid=48403
time=2016-06-24T23:03:05, team=205, userid=572, assignmentid=48404
time=2016-06-24T23:03:05, team=29, userid=1010, assignmentid=48405
time=2016-06-24T23:03:05, team=122, userid=1459, assignmentid=48406
time=2016-06-24T23:03:05, team=174, userid=1876, assignmentid=48407
time=2016-06-24T23:33:05, team=177, userid=1512, assignmentid=48420
time=2016-06-24T23:33:05, team=150, userid=1388, assignmentid=48421
time=2016-06-25T00:03:05, team=211, userid=294, assignmentid=48459
time=2016-06-25T00:03:05, team=118, userid=1795, assignmentid=48460
time=2016-06-25T00:03:05, team=150, userid=1150, assignmentid=48461
time=2016-06-25T00:03:05, team=211, userid=1495, assignmentid=48462
time=2016-06-25T00:33:05, team=218, userid=765, assignmentid=48502
time=2016-06-25T00:33:05, team=200, userid=566, assignmentid=48503
time=2016-06-25T00:33:05, team=115, userid=7, assignmentid=48504
time=2016-06-25T00:33:05, team=48, userid=423, assignmentid=48505
time=2016-06-25T01:03:05, team=186, userid=1770, assignmentid=48571
time=2016-06-25T01:03:05, team=101, userid=1110, assignmentid=48572
time=2016-06-25T01:03:05, team=189, userid=1136, assignmentid=48573
time=2016-06-25T01:33:05, team=131, userid=199, assignmentid=48617
time=2016-06-25T01:33:05, team=49, userid=1792, assignmentid=48618
time=2016-06-25T01:33:05, team=202, userid=755, assignmentid=48619
time=2016-06-25T01:33:05, team=246, userid=1461, assignmentid=48620
time=2016-06-25T02:03:05, team=128, userid=648, assignmentid=48683
time=2016-06-25T02:33:05, team=196, userid=1615, assignmentid=48712
time=2016-06-25T02:33:05, team=229, userid=830, assignmentid=48713
time=2016-06-25T03:03:05, team=31, userid=335, assignmentid=48724
time=2016-06-25T03:03:05, team=89, userid=1727, assignmentid=48725
time=2016-06-25T03:03:05, team=217, userid=1313, assignmentid=48726
time=2016-06-25T03:33:05, team=224, userid=1122, assignmentid=48755
time=2016-06-25T04:03:05, team=152, userid=1288, assignmentid=48828
time=2016-06-25T04:03:05, team=185, userid=1018, assignmentid=48829
time=2016-06-25T04:03:05, team=44, userid=671, assignmentid=48830
time=2016-06-25T04:03:05, team=106, userid=651, assignmentid=48831
time=2016-06-25T04:33:05, team=212, userid=604, assignmentid=48841
time=2016-06-25T04:33:05, team=201, userid=995, assignmentid=48842
time=2016-06-25T04:33:05, team=73, userid=65, assignmentid=48843
time=2016-06-25T05:03:05, team=118, userid=1240, assignmentid=48857
time=2016-06-25T05:03:05, team=182, userid=461, assignmentid=48858
time=2016-06-25T05:33:05, team=54, userid=1132, assignmentid=48948
time=2016-06-25T05:33:05, team=150, userid=1144, assignmentid=48949
time=2016-06-25T05:33:05, team=50, userid=95, assignmentid=48950
time=2016-06-25T05:33:05, team=182, userid=1847, assignmentid=48951
time=2016-06-25T06:03:05, team=206, userid=867, assignmentid=49040
time=2016-06-25T06:03:05, team=70, userid=1077, assignmentid=49041
time=2016-06-25T06:33:05, team=182, userid=109, assignmentid=49118
time=2016-06-25T06:33:05, team=200, userid=762, assignmentid=49119
time=2016-06-25T06:33:05, team=94, userid=670, assignmentid=49120
time=2016-06-25T06:33:05, team=118, userid=413, assignmentid=49121
time=2016-06-25T06:33:05, team=215, userid=849, assignmentid=49122
time=2016-06-25T06:33:05, team=4, userid=144, assignmentid=49123
time=2016-06-25T07:03:05, team=174, userid=959, assignmentid=49140
time=2016-06-25T07:03:05, team=6, userid=1275, assignmentid=49141
time=2016-06-25T07:03:05, team=246, userid=1634, assignmentid=49142
time=2016-06-25T07:03:05, team=218, userid=572, assignmentid=49143
time=2016-06-25T07:33:05, team=205, userid=338, assignmentid=49189
time=2016-06-25T07:33:05, team=223, userid=648, assignmentid=49190
time=2016-06-25T08:03:05, team=230, userid=76, assignmentid=49250
time=2016-06-25T08:03:05, team=29, userid=1606, assignmentid=49251
time=2016-06-25T08:33:05, team=34, userid=1508, assignmentid=49298
time=2016-06-25T08:33:05, team=174, userid=925, assignmentid=49299
time=2016-06-25T08:33:05, team=203, userid=1969, assignmentid=49300
time=2016-06-25T08:33:05, team=115, userid=399, assignmentid=49301
time=2016-06-25T08:33:05, team=48, userid=763, assignmentid=49302
time=2016-06-25T09:03:05, team=154, userid=549, assignmentid=49326
time=2016-06-25T09:03:05, team=56, userid=1941, assignmentid=49327
time=2016-06-25T09:03:05, team=162, userid=1163, assignmentid=49328
time=2016-06-25T09:03:05, team=177, userid=1695, assignmentid=49329
time=2016-06-25T09:33:05, team=17, userid=1302, assignmentid=49396
time=2016-06-25T09:33:05, team=88, userid=1247, assignmentid=49397
time=2016-06-25T09:33:05, team=156, userid=1376, assignmentid=49398
time=2016-06-25T09:33:05, team=160, userid=975, assignmentid=49399
time=2016-06-25T10:03:05, team=205, userid=285, assignmentid=49401
time=2016-06-25T10:03:05, team=50, userid=1699, assignmentid=49402
time=2016-06-25T10:33:05, team=196, userid=330, assignmentid=49446
time=2016-06-25T11:03:05, team=114, userid=493, assignmentid=49479
time=2016-06-25T11:03:05, team=71, userid=767, assignmentid=49480
time=2016-06-25T11:03:05, team=156, userid=765, assignmentid=49481
time=2016-06-25T11:03:05, team=81, userid=648, assignmentid=49482
time=2016-06-25T11:33:05, team=205, userid=436, assignmentid=49511
time=2016-06-25T11:33:05, team=71, userid=623, assignmentid=49512
time=2016-06-25T12:03:05, team=208, userid=903, assignmentid=49557
time=2016-06-25T12:03:05, team=106, userid=13, assignmentid=49558
time=2016-06-25T12:03:05, team=205, userid=1343, assignmentid=49559
time=2016-06-25T12:33:05, team=201, userid=912, assignmentid=49588
time=2016-06-25T12:33:05, team=49, userid=1019, assignmentid=49589
time=2016-06-25T13:33:05, team=161, userid=1115, assignmentid=49678
time=2016-06-25T13:33:05, team=174, userid=1234, assignmentid=49679
time=2016-06-25T14:03:05, team=181, userid=1193, assignmentid=49740
time=2016-06-25T14:33:05, team=81, userid=1511, assignmentid=49816
time=2016-06-25T14:33:05, team=85, userid=951, assignmentid=49817
time=2016-06-25T14:33:05, team=56, userid=1034, assignmentid=49818
time=2016-06-25T15:03:05, team=229, userid=1065, assignmentid=49837
time=2016-06-25T15:03:05, team=173, userid=1741, assignmentid=49838
time=2016-06-25T15:03:05, team=42, userid=1207, assignmentid=49839
time=2016-06-25T15:33:05, team=177, userid=1062, assignmentid=49905
