userSessionid=6780, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-01T18:01:50, endTimeStamp=2016-06-06T12:33:05, team_level=1, platformType=iphone
userSessionid=27017, userid=780, teamid=160, assignmentid=6075, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27018, userid=1369, teamid=160, assignmentid=13006, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27019, userid=1754, teamid=160, assignmentid=16694, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27020, userid=1928, teamid=160, assignmentid=18794, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27021, userid=1456, teamid=160, assignmentid=16589, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27022, userid=297, teamid=160, assignmentid=24274, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=27023, userid=401, teamid=161, assignmentid=5486, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=27024, userid=611, teamid=161, assignmentid=5477, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27025, userid=447, teamid=161, assignmentid=5474, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27026, userid=282, teamid=161, assignmentid=5480, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27027, userid=1357, teamid=161, assignmentid=5491, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27028, userid=708, teamid=161, assignmentid=5478, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27029, userid=1440, teamid=161, assignmentid=5490, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27030, userid=1332, teamid=161, assignmentid=5489, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27031, userid=424, teamid=161, assignmentid=5476, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27032, userid=1991, teamid=161, assignmentid=5488, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27033, userid=1752, teamid=161, assignmentid=9489, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27034, userid=1975, teamid=161, assignmentid=16225, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27035, userid=167, teamid=161, assignmentid=14894, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27773, userid=544, teamid=161, assignmentid=19149, startTimeStamp=2016-06-16T13:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27898, userid=1260, teamid=161, assignmentid=25478, startTimeStamp=2016-06-16T14:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27036, userid=1424, teamid=162, assignmentid=5628, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27037, userid=276, teamid=162, assignmentid=5635, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27038, userid=462, teamid=162, assignmentid=5637, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=27039, userid=1967, teamid=162, assignmentid=5632, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27040, userid=943, teamid=162, assignmentid=5627, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27041, userid=524, teamid=162, assignmentid=5629, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27042, userid=1000, teamid=162, assignmentid=5638, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27043, userid=1300, teamid=162, assignmentid=5634, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27044, userid=538, teamid=162, assignmentid=5631, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27045, userid=1953, teamid=162, assignmentid=5630, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27046, userid=34, teamid=162, assignmentid=7562, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27047, userid=510, teamid=162, assignmentid=10208, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27048, userid=120, teamid=162, assignmentid=12034, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=27049, userid=1379, teamid=162, assignmentid=9901, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27050, userid=112, teamid=162, assignmentid=12301, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27051, userid=189, teamid=162, assignmentid=14606, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27052, userid=760, teamid=162, assignmentid=23167, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=29533, userid=1599, teamid=162, assignmentid=29055, startTimeStamp=2016-06-17T10:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=33619, userid=816, teamid=162, assignmentid=31967, startTimeStamp=2016-06-19T08:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=33729, userid=1545, teamid=162, assignmentid=29160, startTimeStamp=2016-06-19T09:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27053, userid=1947, teamid=163, assignmentid=5080, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27054, userid=1885, teamid=163, assignmentid=5083, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=27055, userid=884, teamid=163, assignmentid=5088, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27056, userid=507, teamid=163, assignmentid=5084, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27057, userid=1940, teamid=163, assignmentid=5085, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27058, userid=217, teamid=163, assignmentid=5086, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=27059, userid=1676, teamid=163, assignmentid=5087, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27060, userid=771, teamid=163, assignmentid=5079, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27061, userid=1696, teamid=163, assignmentid=15981, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27062, userid=1626, teamid=163, assignmentid=11226, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27063, userid=657, teamid=163, assignmentid=21711, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27627, userid=1995, teamid=163, assignmentid=18548, startTimeStamp=2016-06-16T11:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=28399, userid=1644, teamid=163, assignmentid=21177, startTimeStamp=2016-06-16T21:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=33359, userid=737, teamid=163, assignmentid=31826, startTimeStamp=2016-06-19T05:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=33730, userid=1665, teamid=163, assignmentid=32300, startTimeStamp=2016-06-19T09:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=34444, userid=1917, teamid=163, assignmentid=34441, startTimeStamp=2016-06-19T16:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27064, userid=21, teamid=164, assignmentid=5032, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27065, userid=916, teamid=164, assignmentid=5033, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27066, userid=1822, teamid=164, assignmentid=5031, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27067, userid=39, teamid=164, assignmentid=5036, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27068, userid=716, teamid=164, assignmentid=5037, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27069, userid=240, teamid=164, assignmentid=5028, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27070, userid=1846, teamid=164, assignmentid=9799, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27071, userid=315, teamid=164, assignmentid=7997, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27072, userid=1095, teamid=164, assignmentid=12615, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27073, userid=530, teamid=164, assignmentid=14911, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27074, userid=1352, teamid=164, assignmentid=13712, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=28851, userid=38, teamid=164, assignmentid=28340, startTimeStamp=2016-06-17T02:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=29101, userid=757, teamid=164, assignmentid=22554, startTimeStamp=2016-06-17T05:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=29964, userid=1544, teamid=164, assignmentid=24414, startTimeStamp=2016-06-17T15:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=30720, userid=1513, teamid=164, assignmentid=27824, startTimeStamp=2016-06-17T23:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=33024, userid=1920, teamid=164, assignmentid=32297, startTimeStamp=2016-06-19T02:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27075, userid=204, teamid=167, assignmentid=5327, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27076, userid=1773, teamid=167, assignmentid=5323, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27077, userid=389, teamid=167, assignmentid=5325, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27078, userid=751, teamid=167, assignmentid=5319, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27079, userid=1410, teamid=167, assignmentid=5328, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27080, userid=1750, teamid=167, assignmentid=5315, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=27081, userid=1939, teamid=167, assignmentid=5320, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27082, userid=1111, teamid=167, assignmentid=5322, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27083, userid=938, teamid=167, assignmentid=7596, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27084, userid=1642, teamid=167, assignmentid=5326, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27085, userid=1851, teamid=167, assignmentid=14493, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27086, userid=187, teamid=167, assignmentid=21427, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=28344, userid=702, teamid=167, assignmentid=27836, startTimeStamp=2016-06-16T21:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=29927, userid=306, teamid=167, assignmentid=22123, startTimeStamp=2016-06-17T14:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=32477, userid=877, teamid=167, assignmentid=31778, startTimeStamp=2016-06-18T20:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27087, userid=1124, teamid=173, assignmentid=5790, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27088, userid=1306, teamid=173, assignmentid=5783, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27089, userid=1258, teamid=173, assignmentid=5792, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27090, userid=999, teamid=173, assignmentid=5777, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27091, userid=173, teamid=173, assignmentid=5770, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27092, userid=196, teamid=173, assignmentid=5789, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27093, userid=1633, teamid=173, assignmentid=5791, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27094, userid=625, teamid=173, assignmentid=5785, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27095, userid=526, teamid=173, assignmentid=5782, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27096, userid=1232, teamid=173, assignmentid=5793, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27097, userid=67, teamid=173, assignmentid=5788, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27098, userid=1432, teamid=173, assignmentid=5772, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27099, userid=1253, teamid=173, assignmentid=5786, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27100, userid=1489, teamid=173, assignmentid=5781, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
